sno,personId,MaxEducation,PrimaryOccupation,Stage,AnnualIncome,leadquality 
2750,0035w0000356p1BAAQ,Undergraduate,Salaried,Negotiation/Review,81000,Average
2751,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
2752,0035w0000356oxUAAQ,Undergraduate,Salaried,follow-up,78000,Best
2753,0035w0000356oziAAA,Postgraduate,Business,follow-up,70000,Poor
2754,0035w0000356p08AAA,Undergraduate,Salaried,follow-up,50000,Best
2755,0035w0000356ozuAAA,Undergraduate,Salaried,follow-up,83000,Poor
2756,0035w0000356oyjAAA,Postgraduate,Salaried,Negotiation/Review,85000,Poor
2757,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
2758,0035w0000356oudAAA,Postgraduate,Business,follow-up,92000,Best
2759,0035w0000356oumAAA,Elementary school,Self employed,follow-up,35000,Average
2760,0035w0000356ovZAAQ,Postgraduate,Salaried,follow-up,59000,Average
2761,0035w0000356owpAAA,Undergraduate,Salaried,Closed Lost,88000,Poor
2762,0035w0000356owHAAQ,Elementary school,Self employed,Proposal/Price Quote,1000,Average
2763,0035w0000356ozZAAQ,Postgraduate,Business,Prospecting,83000,Best
2764,0035w0000356p0rAAA,Undergraduate,Salaried,follow-up,45000,Best
2765,0035w0000356p0AAAQ,Postgraduate,Business,Prospecting,91000,Average
2766,0035w0000356ovXAAQ,Undergraduate,Salaried,Closed Lost,72000,Best
2767,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
2768,0035w0000356otdAAA,Postgraduate,Salaried,follow-up,60000,Poor
2769,0035w0000356oyZAAQ,Doctorate,Salaried,Prospecting,81000,Poor
2770,0035w0000356oyCAAQ,Doctorate,Salaried,Negotiation/Review,68000,Average
2771,0035w0000356p0NAAQ,Undergraduate,Salaried,Proposal/Price Quote,48000,Average
2772,0035w0000356ottAAA,Undergraduate,Salaried,follow-up,70000,Poor
2773,0035w0000356otkAAA,Secondary school,Unemployed,follow-up,1000,Poor
2774,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
2775,0035w0000356ovgAAA,Postgraduate,Business,follow-up,74000,Average
2776,0035w0000356oxJAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
2777,0035w0000356oxmAAA,Postgraduate,Salaried,Closed Lost,40000,Best
2778,0035w0000356ozhAAA,Secondary school,Self employed,Closed Lost,7000,Average
2779,0035w0000356p0QAAQ,Undergraduate,Salaried,follow-up,45000,Poor
2780,0035w0000356p0PAAQ,Elementary school,Self employed,follow-up,34000,Average
2781,0035w0000356ovJAAQ,Undergraduate,Salaried,follow-up,86000,Average
2782,0035w0000356otzAAA,Undergraduate,Salaried,follow-up,71000,Average
2783,0035w0000356p1MAAQ,Postgraduate,Business,follow-up,69000,Average
2784,0035w0000356nAoAAI,Doctorate,Salaried,follow-up,10000,Best
2785,0035w0000356ozkAAA,Postgraduate,Business,follow-up,81000,Poor
2786,0035w0000356p0tAAA,Undergraduate,Salaried,Proposal/Price Quote,52000,Average
2787,0035w0000356owLAAQ,Secondary school,Self employed,Prospecting,19000,Best
2788,0035w0000356oxoAAA,Doctorate,Salaried,Proposal/Price Quote,10000,Best
2789,0035w0000356p14AAA,Undergraduate,Salaried,follow-up,84000,Poor
2790,0035w0000356otXAAQ,Doctorate,Salaried,follow-up,84000,Best
2791,0035w0000356p0mAAA,Postgraduate,Self employed,Proposal/Price Quote,80000,Best
2792,0035w0000356ovUAAQ,Undergraduate,Salaried,Prospecting,42000,Average
2793,0035w0000356ouyAAA,Undergraduate,Salaried,follow-up,71000,Best
2794,0035w0000356oxaAAA,Doctorate,Salaried,follow-up,47000,Best
2795,0035w0000356p0HAAQ,Secondary school,Self employed,Closed Lost,9000,Average
2796,0035w0000356owfAAA,Undergraduate,Salaried,follow-up,86000,Average
2797,0035w0000356oydAAA,Secondary school,Self employed,follow-up,33000,Poor
2798,0035w0000356owdAAA,Doctorate,Salaried,follow-up,49000,Poor
2799,0035w0000356oveAAA,Postgraduate,Salaried,Negotiation/Review,59000,Average
2800,0035w0000356ozsAAA,Undergraduate,Salaried,Negotiation/Review,45000,Best
2801,0035w0000356ovNAAQ,Undergraduate,Salaried,Proposal/Price Quote,88000,Best
2802,0035w0000356nAoAAI,Doctorate,Salaried,follow-up,10000,Best
2803,0035w0000356p0nAAA,Undergraduate,Salaried,follow-up,71000,Average
2804,0035w0000356oz7AAA,Postgraduate,Salaried,Proposal/Price Quote,44000,Poor
2805,0035w0000356owbAAA,Undergraduate,Salaried,follow-up,57000,Poor
2806,0035w0000356oxGAAQ,Doctorate,Salaried,Proposal/Price Quote,69000,Average
2807,0035w0000356owAAAQ,Secondary school,Self employed,follow-up,25000,Average
2808,0035w0000356oyWAAQ,Postgraduate,Salaried,Prospecting,49000,Average
2809,0035w0000356ouoAAA,Secondary school,Self employed,Prospecting,17000,Best
2810,0035w0000356owQAAQ,Postgraduate,Salaried,follow-up,63000,Average
2811,0035w0000356ouQAAQ,Doctorate,Salaried,follow-up,66000,Average
2812,0035w0000356ow4AAA,Postgraduate,Salaried,Closed Lost,57000,Average
2813,0035w0000356ovIAAQ,Undergraduate,Salaried,Closed Lost,89000,Average
2814,0035w0000356p0dAAA,Doctorate,Salaried,follow-up,58000,Best
2815,0035w0000356ozAAAQ,Secondary school,Self employed,Negotiation/Review,9000,Best
2816,0035w0000356ov4AAA,Doctorate,Salaried,follow-up,60000,Poor
2817,0035w0000356oyRAAQ,Postgraduate,Business,follow-up,89000,Best
2818,0035w0000356p1BAAQ,Undergraduate,Salaried,Negotiation/Review,81000,Average
2819,0035w0000356ozOAAQ,Secondary school,Unemployed,follow-up,1000,Average
2820,0035w0000356p03AAA,Undergraduate,Salaried,Closed Lost,68000,Average
2821,0035w0000356owkAAA,Doctorate,Salaried,follow-up,77000,Best
2822,0035w0000356owgAAA,Undergraduate,Salaried,Closed Lost,48000,Average
2823,0035w0000356ovjAAA,Elementary school,Unemployed,Closed Lost,1000,Average
2824,0035w0000356ovuAAA,Doctorate,Salaried,Closed Lost,44000,Best
2825,0035w0000356ow5AAA,Secondary school,Self employed,Closed Lost,31000,Poor
2826,0035w0000356ouGAAQ,Postgraduate,Business,Prospecting,76000,Average
2827,0035w0000356ouzAAA,Undergraduate,Salaried,follow-up,56000,Average
2828,0035w0000356owGAAQ,Elementary school,Self employed,Closed Lost,18000,Best
2829,0035w0000356ovuAAA,Doctorate,Salaried,Closed Lost,44000,Best
2830,0035w0000356p0PAAQ,Elementary school,Self employed,follow-up,34000,Average
2831,0035w0000356oznAAA,Undergraduate,Salaried,follow-up,68000,Best
2832,0035w0000356ovRAAQ,Secondary school,Self employed,Closed Lost,30000,Poor
2833,0035w0000356p1NAAQ,Postgraduate,Salaried,follow-up,50000,Poor
2834,0035w0000356oxSAAQ,Doctorate,Salaried,Proposal/Price Quote,86000,Best
2835,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
2836,0035w0000356ou6AAA,Undergraduate,Salaried,Closed Lost,40000,Poor
2837,0035w0000356oyoAAA,Undergraduate,Salaried,follow-up,54000,Poor
2838,0035w0000356ougAAA,Doctorate,Salaried,Proposal/Price Quote,80000,Best
2839,0035w0000356oy5AAA,Undergraduate,Salaried,follow-up,76000,Poor
2840,0035w0000356ovzAAA,Postgraduate,Business,follow-up,62000,Average
2841,0035w0000356oxwAAA,Postgraduate,Business,follow-up,63000,Poor
2842,0035w0000356oujAAA,Secondary school,Salaried,follow-up,25000,Best
2843,0035w0000356p0ZAAQ,Postgraduate,Business,Proposal/Price Quote,61000,Average
2844,0035w0000356oy4AAA,Undergraduate,Salaried,Proposal/Price Quote,61000,Average
2845,0035w0000356ovcAAA,Secondary school,Self employed,Closed Won,3000,Best
2846,0035w0000356otuAAA,Undergraduate,Salaried,Closed Lost,54000,Average
2847,0035w0000356p07AAA,Elementary school,Self employed,Closed Lost,23000,Poor
2848,0035w0000356oymAAA,Undergraduate,Salaried,Proposal/Price Quote,53000,Best
2849,0035w0000356oxIAAQ,Postgraduate,Business,follow-up,60000,Average
2850,0035w0000356oxtAAA,Undergraduate,Salaried,follow-up,66000,Average
2851,0035w0000356ou1AAA,Doctorate,Salaried,Negotiation/Review,88000,Average
2852,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
2853,0035w0000356p0yAAA,Postgraduate,Business,Prospecting,66000,Average
2854,0035w0000356oz0AAA,Postgraduate,Salaried,Prospecting,74000,Poor
2855,0035w0000356ou4AAA,Undergraduate,Salaried,follow-up,52000,Best
2856,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
2857,0035w0000356owSAAQ,Doctorate,Salaried,Closed Lost,61000,Best
2858,0035w0000356oz8AAA,Postgraduate,Salaried,Proposal/Price Quote,75000,Best
2859,0035w0000356owdAAA,Doctorate,Salaried,follow-up,49000,Poor
2860,0035w0000356owKAAQ,Undergraduate,Salaried,follow-up,85000,Best
2861,0035w0000356oxMAAQ,Postgraduate,Business,Closed Lost,84000,Average
2862,0035w0000356owWAAQ,Postgraduate,Business,follow-up,96000,Poor
2863,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
2864,0035w0000356oxrAAA,Undergraduate,Salaried,follow-up,81000,Average
2865,0035w0000356ow0AAA,Secondary school,Self employed,follow-up,24000,Best
2866,0035w0000356ovOAAQ,Postgraduate,Business,follow-up,66000,Poor
2867,0035w0000356oyYAAQ,Postgraduate,Salaried,Prospecting,73000,Best
2868,0035w0000356oyJAAQ,Secondary school,Salaried,follow-up,8000,Poor
2869,0035w0000356ozjAAA,Doctorate,Salaried,follow-up,69000,Best
2870,0035w0000356ozFAAQ,Undergraduate,Salaried,Negotiation/Review,55000,Best
2871,0035w0000356oufAAA,Postgraduate,Business,Closed Lost,87000,Poor
2872,0035w0000356ouHAAQ,Undergraduate,Self employed,follow-up,90000,Poor
2873,0035w0000356ow7AAA,Postgraduate,Business,follow-up,71000,Average
2874,0035w0000356oydAAA,Secondary school,Self employed,follow-up,33000,Poor
2875,0035w0000356ovtAAA,Secondary school,Unemployed,Closed Won,1000,Poor
2876,0035w0000356oulAAA,Postgraduate,Business,Proposal/Price Quote,82000,Best
2877,0035w0000356owiAAA,Undergraduate,Salaried,Closed Lost,56000,Poor
2878,0035w0000356p10AAA,Undergraduate,Salaried,follow-up,84000,Poor
2879,0035w0000356p0VAAQ,Postgraduate,Business,Closed Lost,61000,Best
2880,0035w0000356p0MAAQ,Doctorate,Salaried,Closed Lost,80000,Poor
2881,0035w0000356otxAAA,Undergraduate,Salaried,follow-up,85000,Poor
2882,0035w0000356oxAAAQ,Postgraduate,Business,Proposal/Price Quote,74000,Best
2883,0035w0000356oz8AAA,Postgraduate,Salaried,Proposal/Price Quote,75000,Best
2884,0035w0000356ouuAAA,Undergraduate,Salaried,follow-up,71000,Best
2885,0035w0000356oufAAA,Postgraduate,Business,Closed Lost,87000,Poor
2886,0035w0000356owXAAQ,Doctorate,Salaried,follow-up,81000,Poor
2887,0035w0000356ovWAAQ,Undergraduate,Salaried,Prospecting,47000,Poor
2888,0035w0000356nAlAAI,Postgraduate,Salaried,Prospecting,10000,Best
2889,0035w0000356nAnAAI,Secondary school,Self employed,Closed Lost,25000,Average
2890,0035w0000356owLAAQ,Secondary school,Self employed,Prospecting,19000,Best
2891,0035w0000356p0xAAA,Undergraduate,Salaried,Proposal/Price Quote,64000,Poor
2892,0035w0000356ouuAAA,Undergraduate,Salaried,follow-up,71000,Best
2893,0035w0000356oygAAA,Doctorate,Salaried,Closed Lost,74000,Average
2894,0035w0000356nArAAI,Secondary school,Unemployed,Prospecting,3000,Best
2895,0035w0000356oumAAA,Elementary school,Self employed,follow-up,35000,Average
2896,0035w0000356ownAAA,Undergraduate,Salaried,follow-up,58000,Poor
2897,0035w0000356oySAAQ,Postgraduate,Salaried,follow-up,58000,Best
2898,0035w0000356ounAAA,Undergraduate,Salaried,Prospecting,45000,Best
2899,0035w0000356p0uAAA,Elementary school,Self employed,Closed Won,20000,Average
2900,0035w0000356p13AAA,Doctorate,Salaried,follow-up,41000,Poor
2901,0035w0000356ovUAAQ,Undergraduate,Salaried,Prospecting,42000,Average
2902,0035w0000356p0sAAA,Postgraduate,Business,follow-up,63000,Poor
2903,0035w0000356ovCAAQ,Secondary school,Self employed,Closed Lost,30000,Best
2904,0035w0000356ouIAAQ,Undergraduate,Salaried,follow-up,57000,Average
2905,0035w0000356p1JAAQ,Doctorate,Salaried,Proposal/Price Quote,65000,Best
2906,0035w0000356oxPAAQ,Doctorate,Salaried,Proposal/Price Quote,58000,Average
2907,0035w0000356oy6AAA,Undergraduate,Salaried,follow-up,71000,Best
2908,0035w0000356otZAAQ,Doctorate,Salaried,Prospecting,50000,Best
2909,0035w0000356ozpAAA,Undergraduate,Salaried,Prospecting,42000,Average
2910,0035w0000356oy2AAA,Doctorate,Salaried,Prospecting,68000,Poor
2911,0035w0000356p0fAAA,Undergraduate,Salaried,follow-up,66000,Poor
2912,0035w0000356ow4AAA,Postgraduate,Salaried,Closed Lost,57000,Average
2913,0035w0000356ovFAAQ,Doctorate,Salaried,follow-up,80000,Best
2914,0035w0000356ovyAAA,Secondary school,Self employed,follow-up,28000,Average
2915,0035w0000356ou7AAA,Doctorate,Salaried,follow-up,50000,Poor
2916,0035w0000356otXAAQ,Doctorate,Salaried,follow-up,84000,Best
2917,0035w0000356oyXAAQ,Undergraduate,Salaried,Closed Won,65000,Best
2918,0035w0000356owRAAQ,Postgraduate,Business,follow-up,78000,Average
2919,0035w0000356ozNAAQ,Doctorate,Salaried,follow-up,57000,Best
2920,0035w0000356ozzAAA,Secondary school,Salaried,follow-up,10000,Best
2921,0035w0000356oyOAAQ,Secondary school,Self employed,follow-up,30000,Poor
2922,0035w0000356oxyAAA,Elementary school,Self employed,follow-up,3000,Best
2923,0035w0000356oweAAA,Postgraduate,Business,Closed Lost,98000,Best
2924,0035w0000356p0tAAA,Undergraduate,Salaried,Proposal/Price Quote,52000,Average
2925,0035w0000356ovDAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
2926,0035w0000356oxyAAA,Elementary school,Self employed,follow-up,3000,Best
2927,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
2928,0035w0000356ovSAAQ,Undergraduate,Salaried,Prospecting,81000,Best
2929,0035w0000356p0vAAA,Secondary school,Self employed,Closed Lost,26000,Poor
2930,0035w0000356owBAAQ,Undergraduate,Salaried,Closed Lost,73000,Best
2931,0035w0000356ou9AAA,Postgraduate,Salaried,follow-up,45000,Best
2932,0035w0000356p0cAAA,Undergraduate,Salaried,Proposal/Price Quote,49000,Average
2933,0035w0000356oxLAAQ,Postgraduate,Salaried,follow-up,89000,Poor
2934,0035w0000356owSAAQ,Doctorate,Salaried,Closed Lost,61000,Best
2935,0035w0000356oy1AAA,Undergraduate,Salaried,Closed Lost,64000,Average
2936,0035w0000356oxNAAQ,Doctorate,Salaried,Prospecting,67000,Average
2937,0035w0000356owPAAQ,Secondary school,Self employed,follow-up,5000,Best
2938,0035w0000356oxWAAQ,Undergraduate,Salaried,Closed Lost,84000,Poor
2939,0035w0000356owWAAQ,Postgraduate,Business,follow-up,96000,Poor
2940,0035w0000356oyvAAA,Doctorate,Salaried,follow-up,56000,Poor
2941,0035w0000356p1JAAQ,Doctorate,Salaried,Proposal/Price Quote,65000,Best
2942,0035w0000356oyIAAQ,Undergraduate,Salaried,Closed Lost,53000,Poor
2943,0035w0000356owKAAQ,Undergraduate,Salaried,follow-up,85000,Best
2944,0035w0000356ozgAAA,Undergraduate,Salaried,Closed Lost,73000,Poor
2945,0035w0000356oyWAAQ,Postgraduate,Salaried,Prospecting,49000,Average
2946,0035w0000356p12AAA,Doctorate,Salaried,Closed Lost,42000,Average
2947,0035w0000356ozPAAQ,Doctorate,Salaried,follow-up,41000,Best
2948,0035w0000356ousAAA,Postgraduate,Business,follow-up,92000,Best
2949,0035w0000356ou3AAA,Undergraduate,Salaried,Closed Lost,45000,Average
2950,0035w0000356ozEAAQ,Doctorate,Salaried,Closed Lost,58000,Best
2951,0035w0000356otjAAA,Postgraduate,Salaried,follow-up,61000,Average
2952,0035w0000356p1NAAQ,Postgraduate,Salaried,follow-up,50000,Poor
2953,0035w0000356ozsAAA,Undergraduate,Salaried,Negotiation/Review,45000,Best
2954,0035w0000356p0AAAQ,Postgraduate,Business,Prospecting,91000,Average
2955,0035w0000356ozVAAQ,Undergraduate,Salaried,follow-up,46000,Best
2956,0035w0000356nAsAAI,Doctorate,Salaried,follow-up,48000,Poor
2957,0035w0000356oy3AAA,Undergraduate,Salaried,follow-up,86000,Poor
2958,0035w0000356ovPAAQ,Undergraduate,Salaried,Closed Lost,85000,Average
2959,0035w0000356ouWAAQ,Secondary school,Unemployed,follow-up,1000,Average
2960,0035w0000356otqAAA,Postgraduate,Salaried,Proposal/Price Quote,85000,Average
2961,0035w0000356otzAAA,Undergraduate,Salaried,follow-up,71000,Average
2962,0035w0000356oy2AAA,Doctorate,Salaried,Prospecting,68000,Poor
2963,0035w0000356oxvAAA,Undergraduate,Salaried,Negotiation/Review,59000,Poor
2964,0035w0000356ox0AAA,Postgraduate,Business,Closed Lost,81000,Average
2965,0035w0000356oznAAA,Undergraduate,Salaried,follow-up,68000,Best
2966,0035w0000356ov0AAA,Undergraduate,Salaried,Prospecting,51000,Poor
2967,0035w0000356owTAAQ,Doctorate,Salaried,follow-up,57000,Average
2968,0035w0000356otqAAA,Postgraduate,Salaried,Proposal/Price Quote,85000,Average
2969,0035w0000356oywAAA,Doctorate,Salaried,follow-up,44000,Average
2970,0035w0000356p0pAAA,Undergraduate,Salaried,follow-up,41000,Best
2971,0035w0000356ozeAAA,Undergraduate,Salaried,follow-up,40000,Average
2972,0035w0000356ouaAAA,Secondary school,Self employed,Proposal/Price Quote,14000,Average
2973,0035w0000356otfAAA,Doctorate,Salaried,Closed Lost,83000,Average
2974,0035w0000356ouKAAQ,Doctorate,Salaried,Closed Won,71000,Average
2975,0035w0000356owtAAA,Undergraduate,Salaried,Closed Lost,58000,Best
2976,0035w0000356ow0AAA,Secondary school,Self employed,follow-up,24000,Best
2977,0035w0000356ow3AAA,Secondary school,Self employed,follow-up,11000,Average
2978,0035w0000356oxCAAQ,Doctorate,Salaried,follow-up,85000,Average
2979,0035w0000356owXAAQ,Doctorate,Salaried,follow-up,81000,Poor
2980,0035w0000356oybAAA,Undergraduate,Salaried,Negotiation/Review,56000,Poor
2981,0035w0000356p1IAAQ,Postgraduate,Business,Closed Lost,67000,Best
2982,0035w0000356oyNAAQ,Undergraduate,Salaried,follow-up,68000,Average
2983,0035w0000356otgAAA,Postgraduate,Business,Closed Lost,97000,Average
2984,0035w0000356oyKAAQ,Doctorate,Salaried,Prospecting,68000,Poor
2985,0035w0000356oxbAAA,Postgraduate,Business,Closed Lost,70000,Average
2986,0035w0000356p0bAAA,Postgraduate,Salaried,Closed Lost,89000,Poor
2987,0035w0000356p12AAA,Doctorate,Salaried,Closed Lost,42000,Average
2988,0035w0000356oueAAA,Doctorate,Salaried,Negotiation/Review,66000,Average
2989,0035w0000356oubAAA,Undergraduate,Salaried,Negotiation/Review,58000,Best
2990,0035w0000356ovKAAQ,Postgraduate,Business,Closed Lost,75000,Best
2991,0035w0000356oyrAAA,Postgraduate,Salaried,follow-up,48000,Best
2992,0035w0000356p09AAA,Secondary school,Salaried,Proposal/Price Quote,1000,Poor
2993,0035w0000356ouNAAQ,Postgraduate,Business,follow-up,85000,Best
2994,0035w0000356oykAAA,Undergraduate,Salaried,follow-up,51000,Best
2995,0035w0000356oxHAAQ,Secondary school,Unemployed,Closed Won,1000,Best
2996,0035w0000356oyVAAQ,Doctorate,Salaried,follow-up,65000,Average
2997,0035w0000356ozwAAA,Secondary school,Self employed,Closed Lost,5000,Poor
2998,0035w0000356ovyAAA,Secondary school,Self employed,follow-up,28000,Average
2999,0035w0000356owqAAA,Undergraduate,Salaried,follow-up,83000,Average
3000,0035w0000356p0DAAQ,Postgraduate,Business,follow-up,71000,Best
3001,0035w0000356p0lAAA,Postgraduate,Business,follow-up,61000,Poor
3002,0035w0000356ovIAAQ,Undergraduate,Salaried,Closed Lost,89000,Average
3003,0035w0000356p1CAAQ,Undergraduate,Salaried,Closed Lost,52000,Average
3004,0035w0000356p0yAAA,Postgraduate,Business,Prospecting,66000,Average
3005,0035w0000356oxoAAA,Doctorate,Salaried,Proposal/Price Quote,10000,Best
3006,0035w0000356ovPAAQ,Undergraduate,Salaried,Closed Lost,85000,Average
3007,0035w0000356p19AAA,Undergraduate,Salaried,follow-up,78000,Poor
3008,0035w0000356owCAAQ,Undergraduate,Salaried,Closed Lost,43000,Best
3009,0035w0000356oxvAAA,Undergraduate,Salaried,Negotiation/Review,59000,Poor
3010,0035w0000356nAmAAI,Doctorate,Salaried,follow-up,41000,Poor
